OrgId,MeterId,MeterName,Date,BillingPeriodStartDate,BillingPeriodEndDate,MeterUsage,IPU,Scalar,MetricCategory,OrgName,OrgType,IPURate
80bTjaasFejbEkQynNFnyT,3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2024-02-28 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,TENK_RECORDS,RECORDS_STORED,Infa NA2,Production,9.500000
80bTjaasFejbEkQynNFnyT,5hflTd89LojbuPtkRvPd8o,Catalog Records,2024-02-28 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,HUNDREDK_RECORDS,RECORDS_STORED,Infa NA2,Production,0.830000
80bTjaasFejbEkQynNFnyT,6J969du5ipFiRR3hRANP81,Marketplace Records,2024-02-28 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,TENK_RECORDS,RECORDS_STORED,Infa NA2,Production,41.600000
80bTjaasFejbEkQynNFnyT,3e7ccb904b3011eebe5602,Taskflow Run,2024-02-29 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,576.0000000000,0E-12,THOUSAND_RUNS,RUNS,Infa NA2,Production,0.000000
80bTjaasFejbEkQynNFnyT,3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2024-02-29 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,TENK_RECORDS,RECORDS_STORED,Infa NA2,Production,9.500000
80bTjaasFejbEkQynNFnyT,5hflTd89LojbuPtkRvPd8o,Catalog Records,2024-02-29 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,HUNDREDK_RECORDS,RECORDS_STORED,Infa NA2,Production,0.830000
80bTjaasFejbEkQynNFnyT,6J969du5ipFiRR3hRANP81,Marketplace Records,2024-02-29 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,TENK_RECORDS,RECORDS_STORED,Infa NA2,Production,41.600000
80bTjaasFejbEkQynNFnyT,3e7ccb904b3011eebe5602,Taskflow Run,2024-03-01 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,576.0000000000,0E-12,THOUSAND_RUNS,RUNS,Infa NA2,Production,0.000000
80bTjaasFejbEkQynNFnyT,3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2024-03-01 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,TENK_RECORDS,RECORDS_STORED,Infa NA2,Production,9.500000
80bTjaasFejbEkQynNFnyT,5hflTd89LojbuPtkRvPd8o,Catalog Records,2024-03-01 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,HUNDREDK_RECORDS,RECORDS_STORED,Infa NA2,Production,0.830000
80bTjaasFejbEkQynNFnyT,6J969du5ipFiRR3hRANP81,Marketplace Records,2024-03-01 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0E-10,0E-12,TENK_RECORDS,RECORDS_STORED,Infa NA2,Production,41.600000
80bTjaasFejbEkQynNFnyT,a2nB20h1o0lc7k3P9xtWS8,Data Integration,2024-03-01 00:00:00.0,2024-02-14 00:00:00.0,2024-03-13 00:00:00.0,0.0341650000,0.005466400000,HOURS,COMPUTE_UNITS,Infa NA2,Production,0.160000
